,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name,surface
1804,H2H 2-0,Marco Cecchinato,3.0,0.0,8374275.0,3537181.0,,12.5,Marco Cecchinato,53.0,3.0,0.0,66.0,16.0,55.0,35.0,23.0,20.0,14.0,10.0,,,,,1.0,121.0,,,12.5,1.02,R64,6-3 7-5,Milos Raonic,13.0,3.0,8374275.0,3537182.0,,1.02,Milos Raonic,68.0,6.0,2.0,55.0,18.0,63.0,39.0,32.0,24.0,18.0,11.0,,,,,2.0,121.0,,,2016-04-11,https://matchstat.com/tennis/tournaments/m/Monte%20Carlo%20Masters/2016,Monte Carlo Masters,clay
1805,H2H 1-0,Inigo Cervantes,7.0,3.0,8374276.0,3537178.0,,2.65,Inigo Cervantes,101.0,14.0,3.0,122.0,47.0,89.0,47.0,32.0,42.0,22.0,15.0,,,,,2.0,214.0,,,2.65,1.45,R64,4-6 6-2 7-6(6),Benoit Paire,9.0,4.0,8374276.0,3537177.0,,1.45,Benoit Paire,113.0,6.0,4.0,92.0,38.0,118.0,61.0,46.0,57.0,29.0,15.0,,,,,1.0,214.0,,,2016-04-11,https://matchstat.com/tennis/tournaments/m/Monte%20Carlo%20Masters/2016,Monte Carlo Masters,clay
1806,H2H 1-0,Ivo Karlovic,14.0,7.0,8374277.0,3537179.0,,3.1,Ivo Karlovic,63.0,5.0,0.0,70.0,17.0,66.0,48.0,36.0,18.0,10.0,10.0,,,,,1.0,143.0,,,3.1,1.34,R64,6-3 7-6(4),Joao Sousa,3.0,2.0,8374277.0,3537180.0,,1.34,Joao Sousa,80.0,7.0,1.0,73.0,27.0,68.0,49.0,39.0,19.0,14.0,11.0,,,,,2.0,143.0,,,2016-04-11,https://matchstat.com/tennis/tournaments/m/Monte%20Carlo%20Masters/2016,Monte Carlo Masters,clay
1807,H2H 1-0,Guido Pella,2.0,2.0,8374278.0,3537464.0,,1.6,Guido Pella,55.0,9.0,1.0,69.0,25.0,47.0,34.0,21.0,13.0,9.0,9.0,,,,,2.0,118.0,,,1.6,2.28,R64,6-3 6-4,Pierre-Hugues Herbert,7.0,2.0,8374278.0,3537463.0,,2.28,Pierre-Hugues Herbert,63.0,3.0,3.0,49.0,19.0,67.0,38.0,34.0,29.0,10.0,10.0,,,,,1.0,118.0,,,2016-04-11,https://matchstat.com/tennis/tournaments/m/Monte%20Carlo%20Masters/2016,Monte Carlo Masters,clay
1808,,J Murray / B Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,4-6 6-0 10-6,P Herbert / N Mahut,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11,https://matchstat.com/tennis/tournaments/m/Monte%20Carlo%20Masters/2016,Monte Carlo Masters,clay
1809,,J Cabal / R Farah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,7-6(7) 6-4,P Herbert / N Mahut,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11,https://matchstat.com/tennis/tournaments/m/Monte%20Carlo%20Masters/2016,Monte Carlo Masters,clay
1810,,I Dodig / M Melo,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,2.1,SF,6-2 6-4,J Murray / B Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11,https://matchstat.com/tennis/tournaments/m/Monte%20Carlo%20Masters/2016,Monte Carlo Masters,clay
1811,,H Kontinen / J Peers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-4 6-4,J Cabal / R Farah,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11,https://matchstat.com/tennis/tournaments/m/Monte%20Carlo%20Masters/2016,Monte Carlo Masters,clay
1812,,D Inglot / A Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-4 3-6 12-10,P Herbert / N Mahut,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11,https://matchstat.com/tennis/tournaments/m/Monte%20Carlo%20Masters/2016,Monte Carlo Masters,clay
1813,,R Bopanna / F Mergea,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,1.57,QF,6-2 6-3,J Murray / B Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11,https://matchstat.com/tennis/tournaments/m/Monte%20Carlo%20Masters/2016,Monte Carlo Masters,clay
1814,,T Huey / M Mirnyi,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,1.62,QF,6-4 6-4,I Dodig / M Melo,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11,https://matchstat.com/tennis/tournaments/m/Monte%20Carlo%20Masters/2016,Monte Carlo Masters,clay
1815,,J Rojer / H Tecau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-2 6-3,H Kontinen / J Peers,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11,https://matchstat.com/tennis/tournaments/m/Monte%20Carlo%20Masters/2016,Monte Carlo Masters,clay
1816,,B Bryan / M Bryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-4 6-3,J Cabal / R Farah,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11,https://matchstat.com/tennis/tournaments/m/Monte%20Carlo%20Masters/2016,Monte Carlo Masters,clay
1817,,R Nadal / F Verdasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,WO,P Herbert / N Mahut,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11,https://matchstat.com/tennis/tournaments/m/Monte%20Carlo%20Masters/2016,Monte Carlo Masters,clay
1818,,E Roger-Vasselin / N Zimonjic,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,2.25,R16,2-6 6-3 10-5,D Inglot / A Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11,https://matchstat.com/tennis/tournaments/m/Monte%20Carlo%20Masters/2016,Monte Carlo Masters,clay
1819,,R Lindstedt / A Peya,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95,1.8,R16,7-5 7-5,R Bopanna / F Mergea,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11,https://matchstat.com/tennis/tournaments/m/Monte%20Carlo%20Masters/2016,Monte Carlo Masters,clay
1820,,D Nestor / R Stepanek,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,1.55,R16,6-7(5) 7-6(9) 14-12,J Murray / B Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11,https://matchstat.com/tennis/tournaments/m/Monte%20Carlo%20Masters/2016,Monte Carlo Masters,clay
1821,,L Kubot / M Matkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,1.88,R16,7-6(3) 6-3,T Huey / M Mirnyi,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11,https://matchstat.com/tennis/tournaments/m/Monte%20Carlo%20Masters/2016,Monte Carlo Masters,clay
1822,,D Marrero / B Paire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,7-6(4) 6-2,I Dodig / M Melo,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11,https://matchstat.com/tennis/tournaments/m/Monte%20Carlo%20Masters/2016,Monte Carlo Masters,clay
1823,,R Klaasen / R Ram,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,1.7,R32,6-3 6-2,H Kontinen / J Peers,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11,https://matchstat.com/tennis/tournaments/m/Monte%20Carlo%20Masters/2016,Monte Carlo Masters,clay
