,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,round,score,start_date,tournament_link,tournament_name,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners
5175,H2H 1-2,Juan Carlos Ferrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-4 7-5 6-1,2003-09-15 00:00:00,https://matchstat.com/tennis/tournaments/m/Spain%20v%20Argentina%20-%20DC%20WG%20-%20SF/2003,Spain v Argentina - DC WG - SF,Agustin Calleri,,,,,,,,,,,,,,,,,,,,,,,,,,
5176,H2H 4-2,Gaston Gaudio,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-1 6-4 6-2,2003-09-15 00:00:00,https://matchstat.com/tennis/tournaments/m/Spain%20v%20Argentina%20-%20DC%20WG%20-%20SF/2003,Spain v Argentina - DC WG - SF,Carlos Moya,,,,,,,,,,,,,,,,,,,,,,,,,,
5177,,A Corretja / A Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-3 1-6 6-4 6-2,2003-09-15 00:00:00,https://matchstat.com/tennis/tournaments/m/Spain%20v%20Argentina%20-%20DC%20WG%20-%20SF/2003,Spain v Argentina - DC WG - SF,L Arnold Ker / A Calleri,,,,,,,,,,,,,,,,,,,,,,,,,,
5178,H2H 3-0,Michel Kratochvil,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-4 6-4 6-1,2003-09-15 00:00:00,https://matchstat.com/tennis/tournaments/m/Australia%20v%20Switzerland%20-%20DC%20WG%20-%20SF/2003,Australia v Switzerland - DC WG - SF,Lleyton Hewitt,,,,,,,,,,,,,,,,,,,,,,,,,,
5179,H2H 4-1,Mark Philippoussis,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-3 6-4 7-6(3),2003-09-15 00:00:00,https://matchstat.com/tennis/tournaments/m/Australia%20v%20Switzerland%20-%20DC%20WG%20-%20SF/2003,Australia v Switzerland - DC WG - SF,Roger Federer,,,,,,,,,,,,,,,,,,,,,,,,,,
5180,H2H 9-18,Roger Federer,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-7 2-6 7-6(4) 7-5 6-1,2003-09-15 00:00:00,https://matchstat.com/tennis/tournaments/m/Australia%20v%20Switzerland%20-%20DC%20WG%20-%20SF/2003,Australia v Switzerland - DC WG - SF,Lleyton Hewitt,,,,,,,,,,,,,,,,,,,,,,,,,,
5181,H2H 1-0,Todd Woodbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-4 Retired,2003-09-15 00:00:00,https://matchstat.com/tennis/tournaments/m/Australia%20v%20Switzerland%20-%20DC%20WG%20-%20SF/2003,Australia v Switzerland - DC WG - SF,Michel Kratochvil,,,,,,,,,,,,,,,,,,,,,,,,,,
5182,,R Federer / M Rosset,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-6 7-6(5) 5-7 6-4 6-4,2003-09-15 00:00:00,https://matchstat.com/tennis/tournaments/m/Australia%20v%20Switzerland%20-%20DC%20WG%20-%20SF/2003,Australia v Switzerland - DC WG - SF,W Arthurs / T Woodbridge,,,,,,,,,,,,,,,,,,,,,,,,,,
5183,H2H 1-4,Andy Roddick,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-6 6-3 6-4 6-4,2003-09-15 00:00:00,https://matchstat.com/tennis/tournaments/m/Slovak%20Republic%20v%20USA%20-%20DC%20WG%20-%20PO/2003,Slovak Republic v USA - DC WG - PO,Dominik Hrbaty,,,,,,,,,,,,,,,,,,,,,,,,,,
5184,H2H 1-1,Karol Kucera,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-6 7-5 7-5 6-1,2003-09-15 00:00:00,https://matchstat.com/tennis/tournaments/m/Slovak%20Republic%20v%20USA%20-%20DC%20WG%20-%20PO/2003,Slovak Republic v USA - DC WG - PO,Mardy Fish,,,,,,,,,,,,,,,,,,,,,,,,,,
5185,H2H 4-0,Karol Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-3 6-4 6-4,2003-09-15 00:00:00,https://matchstat.com/tennis/tournaments/m/Slovak%20Republic%20v%20USA%20-%20DC%20WG%20-%20PO/2003,Slovak Republic v USA - DC WG - PO,Andy Roddick,,,,,,,,,,,,,,,,,,,,,,,,,,
5186,H2H 1-0,Mardy Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-6 6-3 6-4,2003-09-15 00:00:00,https://matchstat.com/tennis/tournaments/m/Slovak%20Republic%20v%20USA%20-%20DC%20WG%20-%20PO/2003,Slovak Republic v USA - DC WG - PO,Michal Mertinak,,,,,,,,,,,,,,,,,,,,,,,,,,
5187,,K Beck / D Hrbaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-1 6-4 7-6(5),2003-09-15 00:00:00,https://matchstat.com/tennis/tournaments/m/Slovak%20Republic%20v%20USA%20-%20DC%20WG%20-%20PO/2003,Slovak Republic v USA - DC WG - PO,B Bryan / M Bryan,,,,,,,,,,,,,,,,,,,,,,,,,,
5188,H2H 2-0,Paul-Henri Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,F,1-6 6-2 7-6(0),2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Nicolas Massu,,,,,,,,,,,,,,,,,,,,,,,,,,
5189,H2H 7-1,Luis Horna,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,6-2 6-2,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Nicolas Massu,,,,,,,,,,,,,,,,,,,,,,,,,,
5190,H2H 3-1,Alberto Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,7-6(5) 7-6(5),2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Paul-Henri Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,
5191,H2H 4-2,Albert Montanes,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-4 1-6 6-4,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Nicolas Massu,,,,,,,,,,,,,,,,,,,,,,,,,,
5192,H2H 2-1,Oscar Hernandez Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,3-6 7-6(7) 6-1,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Luis Horna,,,,,,,,,,,,,,,,,,,,,,,,,,
5193,H2H 2-4,Franco Squillari,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,7-6(3) 6-4,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Alberto Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
5194,H2H 1-0,Diego Veronelli,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,4-6 7-6(5) 6-3,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Paul-Henri Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,
5195,H2H 4-2,Jose Acasuso,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-2 3-1 Retired,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Nicolas Massu,,,,,,,,,,,,,,,,,,,,,,,,,,
5196,H2H 2-2,Tomas Behrend,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-0 6-4,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Albert Montanes,,,,,,,,,,,,,,,,,,,,,,,,,,
5197,H2H 2-0,Tomas Tenconi,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,7-6(3) 6-3,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Oscar Hernandez Perez,,,,,,,,,,,,,,,,,,,,,,,,,,
5198,H2H 2-1,Mariano Puerta,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-4 6-2,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Luis Horna,,,,,,,,,,,,,,,,,,,,,,,,,,
5199,H2H 3-2,Galo Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,4-0 Retired,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Alberto Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
5200,H2H 0-0,Filippo Volandri,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,WO,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Franco Squillari,,,,,,,,,,,,,,,,,,,,,,,,,,
5201,H2H 3-2,Nicolas Almagro,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,7-6(6) 3-6 6-3,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Paul-Henri Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,
5202,H2H 1-1,Victor Hanescu,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-4 6-2,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Diego Veronelli,,,,,,,,,,,,,,,,,,,,,,,,,,
5203,H2H 4-0,Christophe Rochus,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-4 6-2,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Nicolas Massu,,,,,,,,,,,,,,,,,,,,,,,,,,
5204,H2H 1-0,Juan Giner,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-3 6-2,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Jose Acasuso,,,,,,,,,,,,,,,,,,,,,,,,,,
5205,H2H 4-2,Martin Vassallo Arguello,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-3 6-4,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Tomas Behrend,,,,,,,,,,,,,,,,,,,,,,,,,,
5206,H2H 10-2,Ruben Ramirez Hidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-2 6-4,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Albert Montanes,,,,,,,,,,,,,,,,,,,,,,,,,,
5207,H2H 2-0,David Sanchez-Munoz,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-2 0-6 7-6(8),2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Oscar Hernandez Perez,,,,,,,,,,,,,,,,,,,,,,,,,,
5208,H2H 1-0,Irakli Labadze,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-0 6-2,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Tomas Tenconi,,,,,,,,,,,,,,,,,,,,,,,,,,
5209,H2H 1-1,Jurgen Melzer,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-2 4-6 6-4,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Mariano Puerta,,,,,,,,,,,,,,,,,,,,,,,,,,
5210,H2H 2-0,Andrei Pavel,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,7-6(6) 7-5,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Luis Horna,,,,,,,,,,,,,,,,,,,,,,,,,,
5211,H2H 3-5,David Ferrer,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,7-6(4) 6-2,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Alberto Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
5212,H2H 1-1,Kristof Vliegen,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,7-5 7-5,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Galo Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,
5213,H2H 2-0,Alessio Di Mauro,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-4 6-3,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Franco Squillari,,,,,,,,,,,,,,,,,,,,,,,,,,
5214,H2H 5-0,Francesco Aldi,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-2 7-5,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Filippo Volandri,,,,,,,,,,,,,,,,,,,,,,,,,,
5215,H2H 4-1,Albert Portas,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,4-6 6-3 7-6(5),2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Paul-Henri Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,
5216,H2H 3-0,Alex Corretja,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,3-1 Retired,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Nicolas Almagro,,,,,,,,,,,,,,,,,,,,,,,,,,
5217,H2H 3-3,Igor Andreev,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-3 6-3,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Victor Hanescu,,,,,,,,,,,,,,,,,,,,,,,,,,
5218,H2H 1-0,Nikolay Davydenko,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-4 6-4,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Diego Veronelli,,,,,,,,,,,,,,,,,,,,,,,,,,
5219,,F Cermak / L Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,F,7-6(6) 6-7(3) 6-3,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,L Arnold Ker / M Hood,,,,,,,,,,,,,,,,,,,,,,,,,,
5220,,C Rochus / T Vanhoudt,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,7-6(1) 6-3,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,F Cermak / L Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,
5221,,D Bowen / A Fisher,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,7-6(4) 6-3,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,L Arnold Ker / M Hood,,,,,,,,,,,,,,,,,,,,,,,,,,
5222,,K Braasch / A Lopez-moron,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,7-5 6-4,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,F Cermak / L Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,
5223,,M Delfino / S Roitman,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,2-6 6-3 6-3,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,C Rochus / T Vanhoudt,,,,,,,,,,,,,,,,,,,,,,,,,,
5224,,E Benfele-alvarez / J Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,3-6 6-3 6-4,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,D Bowen / A Fisher,,,,,,,,,,,,,,,,,,,,,,,,,,
5225,,L Horna / S Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-4 6-1,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,L Arnold Ker / M Hood,,,,,,,,,,,,,,,,,,,,,,,,,,
5226,,D Ferrer / A Portas,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,3-6 6-3 6-4,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,F Cermak / L Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,
5227,,J Guzman / M Vassallo Arguello,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-4 6-4,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,K Braasch / A Lopez-moron,,,,,,,,,,,,,,,,,,,,,,,,,,
5228,,S Aspelin / M Bertolini,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-3 6-0,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,C Rochus / T Vanhoudt,,,,,,,,,,,,,,,,,,,,,,,,,,
5229,,J Knowle / J Melzer,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-3 6-3,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,M Delfino / S Roitman,,,,,,,,,,,,,,,,,,,,,,,,,,
5230,,J Acasuso / R Ramirez Hidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-3 6-4,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,E Benfele-alvarez / J Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,
5231,,D Adams / M Kohlmann,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,4-6 6-2 6-3,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,D Bowen / A Fisher,,,,,,,,,,,,,,,,,,,,,,,,,,
5232,,E Artoni / O Hernandez Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,4-6 6-3 6-4,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,L Horna / S Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,
5233,,J Levinsky / D Skoch,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,2-6 6-4 6-1,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,L Arnold Ker / M Hood,,,,,,,,,,,,,,,,,,,,,,,,,,
5234,H2H 1-0,Juan-Pablo Guzman,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-2 7-5,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Nicolas Almagro,,,,,,,,,,,,,,,,,,,,,,,,,,
5235,H2H 1-0,Andres Dellatorre,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-4 4-6 6-0,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Diego Veronelli,,,,,,,,,,,,,,,,,,,,,,,,,,
5236,H2H 1-0,Paolo Lorenzi,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,0-6 6-0 6-2,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Tomas Tenconi,,,,,,,,,,,,,,,,,,,,,,,,,,
5237,H2H 1-1,Renzo Furlan,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,7-6(2) 6-4,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Juan Giner,,,,,,,,,,,,,,,,,,,,,,,,,,
5238,H2H 1-0,Mariano Albert-Ferrando,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,7-6(4) 6-2,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Juan-Pablo Guzman,,,,,,,,,,,,,,,,,,,,,,,,,,
5239,H2H 1-0,Evgueni Smirnov,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-2 6-2,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Nicolas Almagro,,,,,,,,,,,,,,,,,,,,,,,,,,
5240,H2H 1-0,Alex Calatrava,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-2 6-2,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Andres Dellatorre,,,,,,,,,,,,,,,,,,,,,,,,,,
5241,H2H 2-0,Francisco Fogues-Domenech,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,7-6(2) 6-2,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Diego Veronelli,,,,,,,,,,,,,,,,,,,,,,,,,,
5242,H2H 1-2,Andreas Seppi,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,4-6 6-4 6-3,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Tomas Tenconi,,,,,,,,,,,,,,,,,,,,,,,,,,
5243,H2H 3-2,Stefano Cobolli,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,7-6(5) 7-5,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Paolo Lorenzi,,,,,,,,,,,,,,,,,,,,,,,,,,
5244,H2H 1-0,Guillermo Garcia-Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,7-6(2) 7-6(4),2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Renzo Furlan,,,,,,,,,,,,,,,,,,,,,,,,,,
5245,H2H 1-0,Olivier Patience,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,7-6(4) 4-6 7-5,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Juan Giner,,,,,,,,,,,,,,,,,,,,,,,,,,
5246,H2H 1-1,Marc Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,5-7 6-1 7-5,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Mariano Albert-Ferrando,,,,,,,,,,,,,,,,,,,,,,,,,,
5247,H2H 1-0,Ashley Fisher,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 6-3,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Juan-Pablo Guzman,,,,,,,,,,,,,,,,,,,,,,,,,,
5248,H2H 3-0,Vladimir Portnov,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-1 6-3,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Evgueni Smirnov,,,,,,,,,,,,,,,,,,,,,,,,,,
5249,H2H 1-0,Enzo Artoni,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 6-0,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Nicolas Almagro,,,,,,,,,,,,,,,,,,,,,,,,,,
5250,H2H 2-1,Hugo Armando,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-6(4) 6-4,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Alex Calatrava,,,,,,,,,,,,,,,,,,,,,,,,,,
5251,H2H 2-3,Mariano Delfino,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 1-6 6-4,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Andres Dellatorre,,,,,,,,,,,,,,,,,,,,,,,,,,
5252,H2H 1-0,Mirko Alonzo,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-1 6-2,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Diego Veronelli,,,,,,,,,,,,,,,,,,,,,,,,,,
5253,H2H 1-1,Gianluca Naso,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-0 6-1,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Francisco Fogues-Domenech,,,,,,,,,,,,,,,,,,,,,,,,,,
5254,H2H 2-1,Sergio Roitman,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-1 6-4,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Andreas Seppi,,,,,,,,,,,,,,,,,,,,,,,,,,
5255,H2H 1-0,Sebastian Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-1,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Tomas Tenconi,,,,,,,,,,,,,,,,,,,,,,,,,,
5256,H2H 3-0,Simone Vagnozzi,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 6-4,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Stefano Cobolli,,,,,,,,,,,,,,,,,,,,,,,,,,
5257,H2H 1-0,Juan-Albert Viloca-Puig,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,3-6 6-1 6-2,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Paolo Lorenzi,,,,,,,,,,,,,,,,,,,,,,,,,,
5258,H2H 2-0,Diego Hipperdinger,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-1 7-6(1),2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Renzo Furlan,,,,,,,,,,,,,,,,,,,,,,,,,,
5259,H2H 1-0,Devin Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 4-6 6-4,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Guillermo Garcia-Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
5260,H2H 1-0,Markus Hipfl,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 6-1,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Juan Giner,,,,,,,,,,,,,,,,,,,,,,,,,,
5261,H2H 1-0,Ivaylo Traykov,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 3-6 6-3,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Palermo/2003,Palermo,Olivier Patience,,,,,,,,,,,,,,,,,,,,,,,,,,
5262,H2H 1-1,Juan Carlos Ferrero,,,,,,,,,,,,,,,,,,,,,,,,,,,F,6-3 7-6(5),2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Bangkok/2003,Bangkok,Taylor Dent,,,,,,,,,,,,,,,,,,,,,,,,,,
5263,H2H 4-3,Ivan Ljubicic,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,6-3 6-3,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Bangkok/2003,Bangkok,Juan Carlos Ferrero,,,,,,,,,,,,,,,,,,,,,,,,,,
5264,H2H 3-3,Jarkko Nieminen,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,7-6(3) 6-2,2003-09-22 00:00:00,https://matchstat.com/tennis/tournaments/m/Bangkok/2003,Bangkok,Taylor Dent,,,,,,,,,,,,,,,,,,,,,,,,,,
