,h2h,loser,round,score,start_date,tournament_link,tournament_name,winner
1822,H2H 1-0,Javier Soler,R64,7-5 7-5,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,Trey Waltke
1823,H2H 1-0,Colin Dibley,R64,6-3 6-2,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,Vitas Gerulaitis
1824,H2H 1-1,Jean-Francois Caujolle,R64,6-4 0-6 6-4,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,Victor Amaya
1825,H2H 3-1,Colin Dowdeswell,R64,7-5 5-7 6-1,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,J. Kodes
1826,H2H 1-0,Vincenzo Franchitti,R64,3-6 7-6 6-2,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,John Feaver
1827,H2H 1-0,Gianni Marchetti,R64,6-0 6-1,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,Brian Gottfried
1828,H2H 1-0,Sherwood Stewart,R64,6-2 6-3,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,Tomas Smid
1829,H2H 1-0,Mark Edmondson,R64,6-2 2-6 6-1,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,Paolo Bertolucci
1830,H2H 1-0,Chico Hagey,R64,6-1 6-1,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,N. Spear
1831,H2H 3-2,Gene Mayer,R64,6-3 6-0,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,Raul Ramirez
1832,H2H 1-0,Jiri Granat,R64,5-7 6-4 6-3,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,Kim Warwick
1833,H2H 1-2,Pat Du Pre,R64,6-3 6-4,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,Bill Scanlon
1834,H2H 1-1,Peter Fleming,R64,1-6 6-3 6-4,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,Elio Alvarez
1835,H2H 1-0,Dick Bohrnstedt,R64,6-3 7-6,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,Brian Teacher
1836,H2H 1-0,Massimo Di Domenico,R64,7-5 6-3,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,P. Dent
1837,H2H 1-0,Onny Parun,R64,5-7 6-3 6-3,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,Eric Deblicker
1838,H2H 1-0,Schneider,R64,3-6 6-2 6-3,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,Gianni Ocleppo
1839,H2H 1-0,Byron Bertram,R64,6-4 6-4,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,Bob Hewitt
1840,H2H 1-0,Sashi Menon,R64,6-3 6-1,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,Balazs Taroczy
1841,H2H 1-1,Jose Higueras,R64,6-3 4-6 6-4,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,Ricardo Cano
1842,H2H 1-0,Belus Prajoux,R64,6-2 6-4,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,I. Nastase
1843,H2H 1-0,Jim Delaney,R64,6-3 3-6 7-5,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,Victor Pecci
1844,H2H 1-1,Paul McNamee,R64,4-6 6-3 6-2,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,Corrado Barazzutti
1845,H2H 1-0,Dimitru Haradau,R64,6-3 2-6 6-3,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,Ion Tiriac
1846,H2H 1-6,Roscoe Tanner,R64,4-6 6-3 6-4,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,Bernie Mitton
1847,H2H 1-2,Fred McNair,R64,3-6 6-3 6-4,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,Steve Krulevitz
1848,H2H 1-0,Roberto Lombardi,R64,3-6 6-4 6-2,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,Antonio Zugarelli
1849,H2H 1-1,Billy Martin,R64,3-6 6-0 6-0,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,Z. Franulovic
1850,H2H 2-0,R. Taylor,R64,6-1 6-2,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,G. Vilas
1851,,F McNair / S Stewart,F,6-7 7-6 7-5,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,B Gottfried / R Ramirez
1852,,B Bertram / B Mitton,SF,3-6 6-3 6-0,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,B Gottfried / R Ramirez
1853,,J Kodes / I Nastase,SF,7-5 7-6,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,F McNair / S Stewart
1854,,P Dent / K Warwick,QF,6-4 6-1,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,B Gottfried / R Ramirez
1855,,P Bertolucci / A Panatta,QF,7-6 6-3,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,B Bertram / B Mitton
1856,,B Hewitt / R Tanner,QF,6-3 6-4,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,J Kodes / I Nastase
1857,,O Parun / T Smid,QF,6-3 6-4,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,F McNair / S Stewart
1858,,B Martin / B Taroczy,R16,7-6 3-6 7-5,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,B Gottfried / R Ramirez
1859,,G Majoli / P Marzano,R16,6-4 6-2,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,P Dent / K Warwick
1860,,C Lewis / R Simpson,R16,WO,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,P Bertolucci / A Panatta
1861,,B Scanlon / B Teacher,R16,5-7 6-4 6-4,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,B Bertram / B Mitton
1862,,V Amaya / N Saviano,R16,6-4 7-5,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,J Kodes / I Nastase
1863,,H Gildemeister / F Gonzalez,R16,3-6 7-5 6-1,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,B Hewitt / R Tanner
1864,,A Gardiner / P McNamee,R16,6-3 6-0,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,O Parun / T Smid
1865,,J Delaney / S Menon,R16,6-2 2-6 6-2,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,F McNair / S Stewart
1866,,E Alvarez / V Pecci,R32,6-4 7-5,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,B Gottfried / R Ramirez
1867,,J Caujolle / J Higueras,R32,6-4 4-6 7-6,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,B Martin / B Taroczy
1868,,C Crealy / M Edmondson,R32,6-0 6-3,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,P Dent / K Warwick
1869,,Z Franulovic / C Hagey,R32,WO,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,G Majoli / P Marzano
1870,,R Cano / B Prajoux,R32,7-5 7-6,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,P Bertolucci / A Panatta
1871,,B Drewett / C Fancutt,R32,6-4 6-4,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,C Lewis / R Simpson
1872,,T Gullikson / M Mcmanus,R32,6-3 6-1,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,B Bertram / B Mitton
1873,,E Di Matteo / V Franchitti,R32,6-3 3-6 6-2,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,B Scanlon / B Teacher
1874,,P Fleming / G Mayer,R32,7-6 4-6 6-4,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,V Amaya / N Saviano
1875,,J Granat / D Haradau,R32,6-1 6-1,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,J Kodes / I Nastase
1876,,G Halder / H Hoyt,R32,6-1 3-6 6-4,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,H Gildemeister / F Gonzalez
1877,,F Gebert / N Spear,R32,6-3 6-4,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,B Hewitt / R Tanner
1878,,M Di Domenico / E Vattuone,R32,6-4 6-2,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,O Parun / T Smid
1879,,I Tiriac / G Vilas,R32,6-4 6-7 7-6,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,A Gardiner / P McNamee
1880,,D Bohrnstedt / M Machette,R32,7-6 6-4,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,J Delaney / S Menon
1881,,S Krulevitz / T Waltke,R32,6-1 6-1,1977-05-16,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1977,Rome Masters,F McNair / S Stewart
1882,H2H 3-2,Ray Moore,F,6-1 5-7 6-2,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Wojtek Fibak
1883,H2H 1-1,Jurgen Fassbender,SF,7-5 1-6 6-2,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Ray Moore
1884,H2H 9-1,Christopher Mottram,SF,2-6 6-1 6-4,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Wojtek Fibak
1885,H2H 2-2,Ismail El Shafei,QF,4-6 6-4 7-6,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Jurgen Fassbender
1886,H2H 3-3,J. Fillol,QF,6-1 6-2,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Ray Moore
1887,H2H 1-0,Jeff Borowiak,QF,6-1 6-3,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Wojtek Fibak
1888,H2H 3-1,Ivan Molina,QF,6-1 4-6 6-2,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Christopher Mottram
1889,H2H 1-1,Eddie Dibbs,R16,7-5 6-3,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Jurgen Fassbender
1890,H2H 1-0,Rolf Gehring,R16,6-1 2-6 6-2,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Ismail El Shafei
1891,H2H 4-0,Jiri Hrebec,R16,6-4 6-4,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,J. Fillol
1892,H2H 1-0,B. Fairlie,R16,2-6 7-6 7-6,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Ray Moore
1893,H2H 2-0,Karl Meiler,R16,6-3 6-3,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Jeff Borowiak
1894,H2H 6-1,John Yuill,R16,4-6 6-4 6-1,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Wojtek Fibak
1895,H2H 2-0,Werner Zirngibl,R16,6-2 6-2,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Christopher Mottram
1896,H2H 1-5,Harold Solomon,R16,6-0 4-6 6-2,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Ivan Molina
1897,H2H 7-0,Georges Goven,R32,6-3 6-4,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Eddie Dibbs
1898,H2H 1-1,Niki Pilic,R32,6-3 6-3,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Jurgen Fassbender
1899,H2H 1-0,Alvaro Betancur,R32,7-6 4-6 6-1,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Ismail El Shafei
1900,H2H 1-1,F. Jauffret,R32,6-2 6-1,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Rolf Gehring
1901,H2H 1-0,Szabolcs Baranyi,R32,7-6 4-6 6-3,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,J. Fillol
1902,H2H 3-0,Rolf Norberg,R32,6-3 6-0,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Jiri Hrebec
1903,H2H 2-0,Peter Elter,R32,6-2 6-2,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Ray Moore
1904,H2H 1-3,Andrew Pattison,R32,6-2 6-4,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,B. Fairlie
1905,H2H 2-1,Hans Kary,R32,6-3 7-5,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Jeff Borowiak
1906,H2H 3-0,Patricio Cornejo Seckel,R32,6-4 7-5,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Karl Meiler
1907,H2H 3-0,Patrick Proisy,R32,6-3 6-4,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,John Yuill
1908,H2H 1-0,Richard Lewis,R32,6-1 5-7 7-5,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Wojtek Fibak
1909,H2H 2-1,Uli Pinner,R32,6-0 6-2,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Christopher Mottram
1910,H2H 1-0,F. Pala,R32,6-3 3-6 7-5,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Werner Zirngibl
1911,H2H 3-1,Julian Ganzabal,R32,6-2 6-1,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Ivan Molina
1912,H2H 1-0,J. Velasco,R32,6-7 6-2 6-4,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,Harold Solomon
1913,,P Kronk / C Letcher,F,6-3 6-3,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,J Fassbender / K Meiler
1914,,B Carmichael / J Whitlinger,SF,6-2 6-3,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,J Fassbender / K Meiler
1915,,I El Shafei / B Fairlie,SF,6-4 6-3,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,P Kronk / C Letcher
1916,,P Cornejo Seckel / J Fillol,QF,6-3 6-3,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,B Carmichael / J Whitlinger
1917,,C Mottram / J Yuill,QF,1-6 6-4 6-2,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,J Fassbender / K Meiler
1918,,J Hrebec / H Kary,QF,6-4 2-6 6-2,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,P Kronk / C Letcher
1919,,E Ewert / C Kachel,QF,6-3 7-5,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,I El Shafei / B Fairlie
1920,,E Dibbs / W Fibak,R16,6-7 6-2 7-6,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,P Cornejo Seckel / J Fillol
1921,,A Betancur / J Ganzabal,R16,6-2 2-6 6-1,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,B Carmichael / J Whitlinger
1922,,N Pilic / V Zednik,R16,1-6 6-1 7-6,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,C Mottram / J Yuill
1923,,F Jauffret / R Norberg,R16,2-6 6-4 6-0,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,J Fassbender / K Meiler
1924,,J Borowiak / A Pattison,R16,6-4 3-6 6-0,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,P Kronk / C Letcher
1925,,U Pinner / W Zirngibl,R16,7-5 6-1,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,J Hrebec / H Kary
1926,,I Molina / J Velasco,R16,6-3 3-6 6-3,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,E Ewert / C Kachel
1927,,R Moore / H Solomon,R16,6-4 6-3,1977-05-16,https://matchstat.com/tennis/tournaments/m/Dusseldorf/1977,Dusseldorf,I El Shafei / B Fairlie
1928,H2H 7-2,Brian Gottfried,F,6-0 6-3 6-0,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,G. Vilas
1929,H2H 5-1,P. Dent,SF,7-5 6-3 7-5,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Brian Gottfried
1930,H2H 6-1,Raul Ramirez,SF,6-2 6-0 6-3,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,G. Vilas
1931,H2H 4-3,I. Nastase,QF,4-6 3-6 6-2 6-2 6-3,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Brian Gottfried
1932,H2H 1-2,Jose Higueras,QF,6-1 6-3 3-6 6-7 6-3,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,P. Dent
1933,H2H 8-7,Wojtek Fibak,QF,6-4 6-0 6-4,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,G. Vilas
1934,H2H 5-1,Adriano Panatta,QF,7-6 6-3 7-5,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Raul Ramirez
1935,H2H 8-4,J. Kodes,R16,6-4 7-5 6-3,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,I. Nastase
1936,H2H 3-0,Patrice Dominguez,R16,6-4 6-1 7-5,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Brian Gottfried
1937,H2H 2-0,B. Fairlie,R16,6-0 6-2 6-4,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,P. Dent
1938,H2H 5-2,Harold Solomon,R16,6-4 7-5 2-6 6-3,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Jose Higueras
1939,H2H 3-1,Rolf Gehring,R16,6-7 6-4 6-2 3-6 6-4,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Wojtek Fibak
1940,H2H 6-0,S. Smith,R16,6-1 6-2 6-1,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,G. Vilas
1941,H2H 3-0,John Yuill,R16,6-2 6-4 6-3,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Raul Ramirez
1942,H2H 2-0,Christopher Mottram,R16,2-6 4-6 6-3 6-4 6-4,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Adriano Panatta
1943,H2H 1-1,Karl Meiler,R32,7-6 3-6 6-1 6-7 6-1,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,I. Nastase
1944,H2H 1-0,Jaime Rene Pinto Bravo,R32,6-3 6-3 6-3,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,J. Kodes
1945,H2H 1-0,Tom Gullikson,R32,6-3 6-1 6-1,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Patrice Dominguez
1946,H2H 2-0,Eric Deblicker,R32,7-5 6-4 6-4,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Brian Gottfried
1947,H2H 1-0,Rolf Norberg,R32,6-4 6-1 6-0,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,B. Fairlie
1948,H2H 2-0,Balazs Taroczy,R32,3-6 7-6 6-2 6-4,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,P. Dent
1949,H2H 5-4,Hans Gildemeister,R32,6-3 5-7 7-6 6-4,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Jose Higueras
1950,H2H 2-0,Peter Elter,R32,6-4 6-4 6-1,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Harold Solomon
1951,H2H 1-1,Pavel Hutka,R32,7-6 6-3 6-1,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Rolf Gehring
1952,H2H 3-0,Chris Lewis,R32,6-2 6-3 3-6 6-3,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Wojtek Fibak
1953,H2H 3-0,Jiri Hrebec,R32,6-4 6-2 5-7 7-6,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,S. Smith
1954,H2H 2-0,Bernie Mitton,R32,6-1 6-4 6-2,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,G. Vilas
1955,H2H 1-0,Uli Pinner,R32,7-6 6-1 5-7 6-1,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Raul Ramirez
1956,H2H 0-0,Antonio Zugarelli,R32,WO,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,John Yuill
1957,H2H 3-3,Paolo Bertolucci,R32,0-6 6-3 7-6 7-5,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Christopher Mottram
1958,H2H 2-1,Paul McNamee,R32,6-4 6-2 6-2,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Adriano Panatta
1959,H2H 2-1,Tim Gullikson,R64,6-3 3-6 4-6 6-2 6-1,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,I. Nastase
1960,H2H 1-0,Jorge Andrew,R64,4-6 6-3 6-4 6-2,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Karl Meiler
1961,H2H 1-0,Peter Fleming,R64,6-7 6-3 6-0 6-2,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Jaime Rene Pinto Bravo
1962,H2H 1-0,Jan Norback,R64,6-3 6-2 6-3,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,J. Kodes
1963,H2H 2-0,Vladimir Zednik,R64,7-6 7-5 3-6 3-6 7-5,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Patrice Dominguez
1964,H2H 1-0,T. Koch,R64,6-1 6-3 6-7 6-3,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Tom Gullikson
1965,H2H 1-0,Christophe Casa,R64,4-6 6-3 7-5 7-5,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Eric Deblicker
1966,H2H 8-0,Trey Waltke,R64,6-3 7-5 6-4,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Brian Gottfried
1967,H2H 1-2,Eddie Dibbs,R64,6-3 3-6 7-5 6-4,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Rolf Norberg
1968,H2H 1-0,Emilio Montano,R64,6-2 6-2 4-6 0-6 6-2,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,B. Fairlie
1969,H2H 2-4,John McEnroe,R64,4-6 6-2 4-6 6-3 6-3,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,P. Dent
1970,H2H 4-0,B. Phillips-Moore,R64,3-6 7-5 7-5 6-3,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Balazs Taroczy
1971,H2H 1-0,Jean-Francois Caujolle,R64,6-3 6-3 7-5,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Hans Gildemeister
1972,H2H 3-1,Christophe Roger-Vasselin,R64,5-7 6-2 6-3 6-1,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Jose Higueras
1973,H2H 1-0,Bill Scanlon,R64,4-6 7-6 6-4 6-4,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Peter Elter
1974,H2H 8-0,Andrew Pattison,R64,6-2 6-4 6-2,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Harold Solomon
1975,H2H 1-0,Antonio Munoz,R64,6-3 6-3 6-1,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Rolf Gehring
1976,H2H 1-0,Brian Teacher,R64,7-6 6-4 6-7 6-4,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Pavel Hutka
1977,H2H 2-2,Ismail El Shafei,R64,6-3 3-6 6-1 6-1,1977-05-23,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1977,FO - RG,Chris Lewis
