,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,start_date,tournament_link,tournament_name,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,surface
3212,H2H 1-3,Josh Goodall,5.0,5.0,5942530.0,144888.0,,,Josh Goodall,55.0,3.0,0.0,67.0,20.0,57.0,30.0,22.0,27.0,13.0,,,,,,2.0,124.0,,,,,QFQ,6-3 6-4,2010-06-14,https://matchstat.com/tennis/tournaments/m/Eastbourne/2010,Eastbourne,Lewis Burton,10.0,0.0,5942530.0,144887.0,,,Lewis Burton,69.0,3.0,2.0,57.0,22.0,67.0,49.0,37.0,18.0,10.0,,,,,,1.0,124.0,,,grass
3213,H2H 1-0,George Morgan,2.0,0.0,5942531.0,144890.0,,,George Morgan,34.0,0.0,0.0,39.0,7.0,53.0,28.0,16.0,25.0,11.0,,,,,,2.0,92.0,,,,,QFQ,6-4 6-0,2010-06-14,https://matchstat.com/tennis/tournaments/m/Eastbourne/2010,Eastbourne,Nick Cavaday,2.0,2.0,5942531.0,144889.0,,,Nick Cavaday,58.0,5.0,4.0,53.0,26.0,39.0,26.0,24.0,13.0,8.0,,,,,,1.0,92.0,,,grass
3214,H2H 1-0,Haydn Lewis,4.0,4.0,5942532.0,144891.0,,,Haydn Lewis,51.0,2.0,0.0,55.0,16.0,61.0,40.0,28.0,21.0,7.0,,,,,,1.0,116.0,,,,,QFQ,6-2 6-4,2010-06-14,https://matchstat.com/tennis/tournaments/m/Eastbourne/2010,Eastbourne,Kei Nishikori,4.0,3.0,5942532.0,144892.0,,,Kei Nishikori,65.0,9.0,3.0,61.0,26.0,55.0,33.0,24.0,22.0,15.0,,,,,,2.0,116.0,,,grass
3215,H2H 1-0,Marcos Daniel,6.0,2.0,5942533.0,144893.0,,,Marcos Daniel,41.0,3.0,0.0,47.0,13.0,54.0,29.0,18.0,25.0,10.0,,,,,,1.0,101.0,,,,,QFQ,6-3 6-1,2010-06-14,https://matchstat.com/tennis/tournaments/m/Eastbourne/2010,Eastbourne,Andrey Kuznetsov,7.0,1.0,5942533.0,144894.0,,,Andrey Kuznetsov,60.0,7.0,4.0,54.0,26.0,47.0,29.0,24.0,18.0,10.0,,,,,,2.0,101.0,,,grass
3216,H2H 1-0,Jack Carpenter,1.0,4.0,5942534.0,144896.0,,,Jack Carpenter,30.0,1.0,1.0,40.0,10.0,48.0,28.0,16.0,20.0,4.0,,,,,,2.0,88.0,,,,,QFQ,6-3 6-0,2010-06-14,https://matchstat.com/tennis/tournaments/m/Eastbourne/2010,Eastbourne,Colin Fleming,2.0,1.0,5942534.0,144895.0,,,Colin Fleming,58.0,10.0,5.0,48.0,28.0,40.0,31.0,25.0,9.0,5.0,,,,,,1.0,88.0,,,grass
3217,H2H 1-0,David Rice,2.0,3.0,5942535.0,144898.0,,,David Rice,54.0,5.0,0.0,65.0,20.0,55.0,36.0,24.0,19.0,10.0,,,,,,2.0,120.0,,,,,QFQ,6-3 6-4,2010-06-14,https://matchstat.com/tennis/tournaments/m/Eastbourne/2010,Eastbourne,Dominic Inglot,3.0,7.0,5942535.0,144897.0,,,Dominic Inglot,66.0,3.0,2.0,55.0,21.0,65.0,46.0,38.0,19.0,7.0,,,,,,1.0,120.0,,,grass
3218,H2H 1-0,Sergei Bubka,5.0,0.0,5942536.0,144923.0,,,Sergei Bubka,68.0,0.0,0.0,72.0,18.0,73.0,46.0,33.0,27.0,17.0,,,,,,1.0,145.0,,,,,QFQ,7-6(10) 6-3,2010-06-14,https://matchstat.com/tennis/tournaments/m/Eastbourne/2010,Eastbourne,Izak Van der Merwe,9.0,2.0,5942536.0,144924.0,,,Izak Van der Merwe,77.0,5.0,1.0,73.0,23.0,72.0,46.0,38.0,26.0,16.0,,,,,,2.0,145.0,,,grass
3219,H2H 2-1,Janko Tipsarevic,6.0,1.0,5942505.0,145920.0,,1.769,Janko Tipsarevic,32.0,2.0,0.0,41.0,7.0,51.0,35.0,20.0,16.0,5.0,,,,,,2.0,92.0,,,1.77,2.2,F,6-3 6-0,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Sergiy Stakhovsky,8.0,0.0,5942505.0,145919.0,,2.2,Sergiy Stakhovsky,60.0,12.0,4.0,51.0,26.0,41.0,25.0,23.0,16.0,11.0,,,,,,1.0,92.0,,,grass
3220,H2H 3-0,Xavier Malisse,3.0,3.0,5942503.0,140177.0,,1.72,Xavier Malisse,49.0,4.0,2.0,58.0,21.0,55.0,38.0,23.0,17.0,5.0,,,,,,1.0,113.0,,,1.72,2.26,SF,6-3 6-4,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Sergiy Stakhovsky,5.0,1.0,5942503.0,140178.0,,2.26,Sergiy Stakhovsky,64.0,4.0,4.0,55.0,27.0,58.0,37.0,26.0,21.0,11.0,,,,,,2.0,113.0,,,grass
3221,H2H 1-0,Benjamin Becker,15.0,3.0,5942504.0,145905.0,,1.69,Benjamin Becker,95.0,5.0,1.0,101.0,29.0,100.0,57.0,47.0,43.0,19.0,,,,,,1.0,201.0,,,1.69,2.34,SF,6-7(5) 6-3 6-4,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Janko Tipsarevic,15.0,1.0,5942504.0,145906.0,,2.34,Janko Tipsarevic,106.0,7.0,3.0,100.0,34.0,101.0,62.0,51.0,39.0,21.0,,,,,,2.0,201.0,,,grass
3222,H2H 4-3,Alejandro Falla,3.0,2.0,5942499.0,145871.0,,2.32,Alejandro Falla,83.0,12.0,3.0,99.0,37.0,78.0,54.0,34.0,24.0,12.0,,,,,,1.0,177.0,,,2.32,1.68,QF,6-3 3-6 6-3,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Xavier Malisse,8.0,2.0,5942499.0,145872.0,,1.68,Xavier Malisse,94.0,6.0,4.0,78.0,32.0,99.0,61.0,41.0,38.0,21.0,,,,,,2.0,177.0,,,grass
3223,H2H 1-1,Santiago Giraldo,3.0,3.0,5942500.0,145873.0,,1.962,Santiago Giraldo,50.0,4.0,1.0,62.0,20.0,54.0,35.0,23.0,19.0,7.0,,,,,,1.0,116.0,,,1.96,1.96,QF,6-3 6-4,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Sergiy Stakhovsky,7.0,0.0,5942500.0,145874.0,,1.962,Sergiy Stakhovsky,66.0,6.0,3.0,54.0,24.0,62.0,43.0,33.0,19.0,9.0,,,,,,2.0,116.0,,,grass
3224,H2H 3-1,Simon Greul,0.0,1.0,5942501.0,145876.0,,3.01,Simon Greul,30.0,1.0,1.0,44.0,13.0,39.0,19.0,10.0,20.0,7.0,,,,,,2.0,83.0,,,3.01,1.46,QF,6-3 6-1,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Benjamin Becker,7.0,0.0,5942501.0,145875.0,,1.455,Benjamin Becker,53.0,7.0,5.0,39.0,22.0,44.0,32.0,26.0,12.0,5.0,,,,,,1.0,83.0,,,grass
3225,H2H 2-2,Peter Luczak,13.0,2.0,5942502.0,145892.0,,2.88,Peter Luczak,39.0,0.0,0.0,45.0,9.0,48.0,33.0,24.0,15.0,6.0,,,,,,2.0,93.0,,,2.88,1.49,QF,6-3 6-3,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Janko Tipsarevic,12.0,1.0,5942502.0,145891.0,,1.488,Janko Tipsarevic,54.0,3.0,3.0,48.0,18.0,45.0,25.0,23.0,20.0,13.0,,,,,,1.0,93.0,,,grass
3226,H2H 2-1,Ivan Ljubicic,12.0,3.0,5942491.0,145795.0,,1.59,Ivan Ljubicic,77.0,8.0,1.0,81.0,28.0,84.0,52.0,37.0,32.0,12.0,,,,,,1.0,165.0,,,1.59,2.52,R16,6-2 7-6(6),2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Alejandro Falla,0.0,6.0,5942491.0,145796.0,,2.52,Alejandro Falla,88.0,8.0,3.0,84.0,35.0,81.0,57.0,41.0,24.0,12.0,,,,,,2.0,165.0,,,grass
3227,H2H 2-0,Daniel Brands,8.0,3.0,5942492.0,145797.0,,2.54,Daniel Brands,85.0,6.0,2.0,94.0,32.0,86.0,60.0,39.0,26.0,14.0,,,,,,1.0,180.0,,,2.54,1.58,R16,4-6 6-1 7-5,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Xavier Malisse,8.0,2.0,5942492.0,145798.0,,1.58,Xavier Malisse,95.0,12.0,4.0,86.0,33.0,94.0,58.0,42.0,36.0,20.0,,,,,,2.0,180.0,,,grass
3228,H2H 2-1,Viktor Troicki,8.0,8.0,5942493.0,145841.0,,1.66,Viktor Troicki,61.0,7.0,0.0,62.0,17.0,69.0,42.0,32.0,27.0,12.0,,,,,,1.0,131.0,,,1.66,2.36,R16,6-4 6-4,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Santiago Giraldo,1.0,0.0,5942493.0,145842.0,,2.36,Santiago Giraldo,70.0,7.0,2.0,69.0,25.0,62.0,39.0,32.0,23.0,13.0,,,,,,2.0,131.0,,,grass
3229,H2H 3-1,Igor Sijsling,3.0,0.0,5942494.0,145844.0,,2.98,Igor Sijsling,53.0,0.0,0.0,56.0,13.0,67.0,43.0,27.0,24.0,13.0,,,,,,2.0,123.0,,,2.98,1.45,R16,6-2 7-6(4),2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Sergiy Stakhovsky,6.0,1.0,5942494.0,145843.0,,1.45,Sergiy Stakhovsky,70.0,5.0,2.0,67.0,27.0,56.0,35.0,29.0,21.0,14.0,,,,,,1.0,123.0,,,grass
3230,H2H 1-0,Henri Kontinen,2.0,5.0,5942495.0,145846.0,,5.6,Henri Kontinen,28.0,2.0,0.0,42.0,11.0,40.0,19.0,12.0,21.0,5.0,,,,,,2.0,82.0,,,5.6,1.18,R16,6-2 6-1,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Benjamin Becker,5.0,1.0,5942495.0,145845.0,,1.18,Benjamin Becker,54.0,6.0,5.0,40.0,23.0,42.0,26.0,22.0,16.0,9.0,,,,,,1.0,82.0,,,grass
3231,H2H 1-2,Tommy Robredo,6.0,1.0,5942496.0,145848.0,,1.64,Tommy Robredo,35.0,3.0,0.0,50.0,11.0,43.0,25.0,16.0,18.0,8.0,,,,,,2.0,93.0,,,1.64,2.4,R16,6-1 6-4,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Simon Greul,1.0,2.0,5942496.0,145847.0,,2.4,Simon Greul,58.0,3.0,3.0,43.0,19.0,50.0,34.0,30.0,16.0,9.0,,,,,,1.0,93.0,,,grass
3232,H2H 3-1,Arnaud Clement,9.0,2.0,5942497.0,145850.0,,2.54,Arnaud Clement,74.0,10.0,1.0,85.0,30.0,71.0,42.0,32.0,29.0,12.0,,,,,,2.0,156.0,,,2.54,1.58,R16,3-6 6-1 6-3,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Janko Tipsarevic,6.0,3.0,5942497.0,145849.0,,1.58,Janko Tipsarevic,82.0,4.0,4.0,71.0,27.0,85.0,48.0,37.0,37.0,18.0,,,,,,1.0,156.0,,,grass
3233,H2H 2-0,Marcos Baghdatis,7.0,5.0,5942498.0,145864.0,,1.23,Marcos Baghdatis,44.0,1.0,1.0,50.0,13.0,57.0,22.0,14.0,35.0,17.0,,,,,,2.0,107.0,,,1.23,4.7,R16,7-5 6-1,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Peter Luczak,7.0,2.0,5942498.0,145863.0,,4.7,Peter Luczak,63.0,6.0,4.0,57.0,26.0,50.0,37.0,29.0,13.0,8.0,,,,,,1.0,107.0,,,grass
3234,H2H 3-1,Florent Serra,4.0,0.0,5942476.0,144946.0,,1.909,Florent Serra,60.0,5.0,0.0,63.0,18.0,68.0,42.0,26.0,26.0,16.0,,,,,,2.0,131.0,,,1.91,2.02,R32,6-4 6-4,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Alejandro Falla,4.0,2.0,5942476.0,144945.0,,2.02,Alejandro Falla,71.0,5.0,2.0,68.0,26.0,63.0,34.0,27.0,29.0,18.0,,,,,,1.0,131.0,,,grass
3235,H2H 1-0,Rameez Junaid,2.0,3.0,5942477.0,144969.0,,2.5,Rameez Junaid,34.0,2.0,0.0,43.0,10.0,45.0,25.0,15.0,20.0,9.0,,,,,,1.0,88.0,,,2.5,1.6,R32,6-1 6-3,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Daniel Brands,9.0,1.0,5942477.0,144970.0,,1.6,Daniel Brands,54.0,6.0,4.0,45.0,21.0,43.0,32.0,27.0,11.0,6.0,,,,,,2.0,88.0,,,grass
3236,H2H 5-0,Rajeev Ram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-3 6-2,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Xavier Malisse,,,,,,,,,,,,,,,,,,,,,,,,,,,grass
3237,H2H 1-0,Marco Chiudinelli,2.0,4.0,5942480.0,144960.0,,1.95,Marco Chiudinelli,58.0,4.0,1.0,65.0,22.0,68.0,41.0,27.0,27.0,9.0,,,,,,2.0,133.0,,,1.95,1.95,R32,6-2 7-5,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Santiago Giraldo,7.0,1.0,5942480.0,144959.0,,1.95,Santiago Giraldo,75.0,9.0,4.0,68.0,32.0,65.0,49.0,36.0,16.0,7.0,,,,,,1.0,133.0,,,grass
3238,H2H 1-0,Kristof Vliegen,2.0,2.0,5942481.0,145779.0,,2.38,Kristof Vliegen,44.0,2.0,0.0,53.0,16.0,59.0,33.0,20.0,26.0,8.0,,,,,,1.0,112.0,,,2.38,1.67,R32,6-2 6-1,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Sergiy Stakhovsky,4.0,0.0,5942481.0,145780.0,,1.667,Sergiy Stakhovsky,68.0,11.0,4.0,59.0,31.0,53.0,33.0,27.0,20.0,10.0,,,,,,2.0,112.0,,,grass
3239,H2H 2-4,Thiemo de Bakker,10.0,2.0,5942482.0,144972.0,,1.25,Thiemo de Bakker,85.0,4.0,2.0,88.0,27.0,97.0,55.0,34.0,42.0,24.0,,,,,,2.0,185.0,,,1.25,4.45,R32,4-6 6-2 7-6(4),2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Igor Sijsling,4.0,3.0,5942482.0,144971.0,,4.45,Igor Sijsling,100.0,7.0,3.0,97.0,39.0,88.0,51.0,36.0,37.0,25.0,,,,,,1.0,185.0,,,grass
3240,H2H 3-6,Jarkko Nieminen,6.0,3.0,5942483.0,145782.0,,2.62,Jarkko Nieminen,78.0,1.0,1.0,72.0,17.0,97.0,65.0,48.0,32.0,13.0,,,,,,2.0,169.0,,,2.62,1.55,R32,6-4 3-6 6-4,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Benjamin Becker,8.0,1.0,5942483.0,145781.0,,1.55,Benjamin Becker,91.0,7.0,2.0,97.0,36.0,72.0,51.0,42.0,21.0,13.0,,,,,,1.0,169.0,,,grass
3241,H2H 2-0,Dustin Brown,14.0,1.0,5942484.0,144973.0,,1.541,Dustin Brown,98.0,10.0,4.0,97.0,34.0,94.0,59.0,48.0,35.0,16.0,,,,,,1.0,191.0,,,1.54,2.7,R32,7-5 2-6 7-6(5),2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Henri Kontinen,9.0,5.0,5942484.0,144974.0,,2.7,Henri Kontinen,93.0,6.0,3.0,94.0,30.0,97.0,56.0,41.0,41.0,22.0,,,,,,2.0,191.0,,,grass
3242,H2H 1-0,Robin Haase,2.0,2.0,5942485.0,144948.0,,1.82,Robin Haase,78.0,9.0,4.0,72.0,27.0,89.0,53.0,32.0,36.0,19.0,,,,,,2.0,161.0,,,1.82,2.13,R32,7-5 7-6(5),2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Simon Greul,3.0,2.0,5942485.0,144947.0,,2.13,Simon Greul,83.0,12.0,5.0,89.0,38.0,72.0,46.0,32.0,26.0,13.0,,,,,,1.0,161.0,,,grass
3243,H2H 4-1,Jeremy Chardy,9.0,3.0,5942487.0,145784.0,,1.85,Jeremy Chardy,48.0,1.0,0.0,55.0,14.0,51.0,34.0,26.0,17.0,8.0,,,,,,2.0,106.0,,,1.85,2.06,R32,6-3 6-4,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Janko Tipsarevic,7.0,0.0,5942487.0,145783.0,,2.06,Janko Tipsarevic,58.0,4.0,2.0,51.0,17.0,55.0,32.0,25.0,23.0,16.0,,,,,,1.0,106.0,,,grass
3244,H2H 1-0,Simon Stadler,4.0,1.0,5942488.0,144976.0,,3.06,Simon Stadler,65.0,4.0,1.0,78.0,27.0,67.0,46.0,29.0,21.0,9.0,,,,,,2.0,145.0,,,3.06,1.44,R32,6-1 3-6 6-1,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Arnaud Clement,4.0,3.0,5942488.0,144975.0,,1.444,Arnaud Clement,80.0,10.0,4.0,67.0,29.0,78.0,48.0,36.0,30.0,15.0,,,,,,1.0,145.0,,,grass
3245,H2H 1-1,Michael Russell,6.0,5.0,5942489.0,144961.0,,2.06,Michael Russell,88.0,7.0,2.0,102.0,38.0,76.0,51.0,37.0,25.0,13.0,,,,,,1.0,178.0,,,2.06,1.87,R32,7-6(6) 7-6(3),2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Peter Luczak,15.0,6.0,5942489.0,144962.0,,1.87,Peter Luczak,90.0,4.0,2.0,76.0,26.0,102.0,63.0,48.0,39.0,16.0,,,,,,2.0,178.0,,,grass
3246,,L Dlouhy / L Paes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,1-6 7-5 [10-7],2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,R Lindstedt / H Tecau,,,,,,,,,,,,,,,,,,,,,,,,,,,grass
3247,,B Becker / S Lipsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,7-6(3) 6-1,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,L Dlouhy / L Paes,,,,,,,,,,,,,,,,,,,,,,,,,,,grass
3248,,W Moodie / D Norman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,7-6(5) 7-6(4),2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,R Lindstedt / H Tecau,,,,,,,,,,,,,,,,,,,,,,,,,,,grass
3249,,T de Bakker / R Haase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,7-5 6-3,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,L Dlouhy / L Paes,,,,,,,,,,,,,,,,,,,,,,,,,,,grass
3250,,M Damm / F Polasek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-4 4-6 [10-7],2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,B Becker / S Lipsky,,,,,,,,,,,,,,,,,,,,,,,,,,,grass
3251,,R Bopanna / A Qureshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-2 6-3,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,R Lindstedt / H Tecau,,,,,,,,,,,,,,,,,,,,,,,,,,,grass
3252,,I Sijsling / R Wassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-1 3-6 [10-7],2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,W Moodie / D Norman,,,,,,,,,,,,,,,,,,,,,,,,,,,grass
3253,,F Serra / K Vliegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-1 6-7(5) [10-6],2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,L Dlouhy / L Paes,,,,,,,,,,,,,,,,,,,,,,,,,,,grass
3254,,A Falla / S Giraldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-4 6-2,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,T de Bakker / R Haase,,,,,,,,,,,,,,,,,,,,,,,,,,,grass
3255,,C Kas / M Kohlmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,7-6(3) 4-6 [10-7],2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,B Becker / S Lipsky,,,,,,,,,,,,,,,,,,,,,,,,,,,grass
3256,,M Chiudinelli / A Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-4 6-1,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,M Damm / F Polasek,,,,,,,,,,,,,,,,,,,,,,,,,,,grass
3257,,E Butorac / R Ram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-3 6-4,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,R Bopanna / A Qureshi,,,,,,,,,,,,,,,,,,,,,,,,,,,grass
3258,,J Chardy / S Stakhovsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-2 6-3,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,R Lindstedt / H Tecau,,,,,,,,,,,,,,,,,,,,,,,,,,,grass
3259,,P Marx / I Zelenay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-4 3-6 [10-3],2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,I Sijsling / R Wassen,,,,,,,,,,,,,,,,,,,,,,,,,,,grass
3260,,J Brunstrom / J Rojer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-4 6-4,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,W Moodie / D Norman,,,,,,,,,,,,,,,,,,,,,,,,,,,grass
3261,H2H 1-0,Rajeev Ram,7.0,8.0,5942471.0,144937.0,,,Rajeev Ram,116.0,11.0,2.0,124.0,39.0,115.0,62.0,47.0,53.0,30.0,,,,,,1.0,239.0,,,,,FQ,5-7 7-6(2) 7-6(5),2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Rameez Junaid,21.0,2.0,5942471.0,144938.0,,,Rameez Junaid,123.0,6.0,1.0,115.0,38.0,124.0,69.0,56.0,55.0,29.0,,,,,,2.0,239.0,,,grass
3262,H2H 4-0,Alexander Sadecky,9.0,6.0,5942472.0,144940.0,,,Alexander Sadecky,107.0,0.0,0.0,99.0,23.0,124.0,83.0,60.0,41.0,24.0,,,,,,2.0,223.0,,,,,FQ,6-4 6-7(3) 7-6(1),2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Dustin Brown,17.0,2.0,5942472.0,144939.0,,,Dustin Brown,116.0,10.0,1.0,124.0,40.0,99.0,64.0,52.0,35.0,24.0,,,,,,1.0,223.0,,,grass
3263,H2H 2-1,Dieter Kindlmann,0.0,5.0,5942473.0,144941.0,,,Dieter Kindlmann,83.0,8.0,4.0,81.0,24.0,102.0,64.0,38.0,38.0,21.0,,,,,,1.0,183.0,,,,,FQ,7-5 4-6 6-4,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Simon Stadler,4.0,1.0,5942473.0,144942.0,,,Simon Stadler,100.0,10.0,5.0,102.0,43.0,81.0,56.0,45.0,25.0,12.0,,,,,,2.0,183.0,,,grass
3264,H2H 1-0,Niels Desein,6.0,6.0,5942474.0,144944.0,,,Niels Desein,52.0,3.0,1.0,60.0,18.0,60.0,37.0,26.0,23.0,8.0,,,,,,2.0,120.0,,,,,FQ,6-3 6-4,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Kristof Vliegen,6.0,2.0,5942474.0,144943.0,,,Kristof Vliegen,68.0,3.0,3.0,60.0,26.0,60.0,34.0,27.0,26.0,15.0,,,,,,1.0,120.0,,,grass
3265,H2H 1-1,Aisam Qureshi,15.0,4.0,5942463.0,144906.0,,,Aisam Qureshi,55.0,0.0,0.0,61.0,13.0,57.0,35.0,31.0,22.0,11.0,,,,,,2.0,118.0,,,,,SFQ,7-6(3) 6-4,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Rajeev Ram,9.0,2.0,5942463.0,144905.0,,,Rajeev Ram,63.0,1.0,1.0,57.0,15.0,61.0,41.0,36.0,20.0,12.0,,,,,,1.0,118.0,,,grass
3266,H2H 0-0,Denis Kudla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,WO,2010-06-14,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2010,'s-Hertogenbosch,Rameez Junaid,,,,,,,,,,,,,,,,,,,,,,,,,,,grass
